level,age,gender,marital_status,faculty,department,skill,prep_before,prep_after,quality_before,quality_after,confidence_before,confidence_after,cgpa_before,cgpa_after,employment,quit_job,cgpa_change
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9137393809366623,3.895044609954452,No,No,-0.018694770982210507
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.020016486458664,3.967774494500116,No,No,-0.05224199195854773
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.97591916190081,3.7699742885145526,Yes,No,-0.20594487338625722
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.987289654831602,3.9057756600331692,No,No,-0.08151399479843269
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.013220536504397,4.112792470882335,No,No,0.09957193437793777
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9557729116415064,3.911040330950374,Yes,No,-0.044732580691132284
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.0083803108767215,3.5654424268843976,No,No,-0.4429378839923239
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.997533499680824,3.913238367898516,No,No,-0.08429513178230819
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.998669543962095,3.972774985018811,Yes,Yes,-0.02589455894328374
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.026539020801698,3.570546177217675,Yes,No,-0.4559928435840228
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.996440275172296,3.7380716677081143,Yes,No,-0.25836860746418155
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.050702532657183,3.94752624763919,No,No,-0.1031762850179927
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.009133895580961,3.2511105352369065,No,No,-0.7580233603440543
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.022322202867725,3.8166637529711247,Yes,No,-0.20565844989660054
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.01194665883553,3.7836185622457643,No,No,-0.22832809658976583
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9241311619527255,3.832283637734653,No,No,-0.09184752421807252
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.068932238508501,3.9726228817280433,Yes,No,-0.09630935678045782
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9808924226755074,3.866803234502836,No,No,-0.11408918817267155
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9790797529507524,3.566020487488578,No,No,-0.41305926546217453
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9895765021677136,3.7900732406478506,Yes,Yes,-0.19950326151986308
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9983617205118853,4.270337566861919,Yes,No,0.27197584635003347
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.039400346430446,4.007854068658937,Yes,No,-0.031546277771508535
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9885673974771136,3.4721877912334103,No,No,-0.5163796062437034
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.031130556226895,3.7778029556337516,No,No,-0.2533276005931433
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.939400054454405,3.8128438780243195,Yes,No,-0.12655617643008554
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9995308299545225,4.045692661863914,No,No,0.04616183190939127
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.005874322012033,3.3716369411081435,No,No,-0.6342373809038899
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.048245450045483,3.8057150110885893,Yes,No,-0.24253043895689386
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.0855324267581015,3.8248868259331905,No,No,-0.26064560082491095
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9942737390342358,3.7622860463704635,No,No,-0.23198769266377228
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.959391025871216,3.48793586912887,Yes,Yes,-0.47145515674234595
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.022635660506682,3.20940674197543,Yes,No,-0.8132289185312525
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9866528735092244,3.544476637961832,Yes,No,-0.44217623554739216
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9566781140096747,3.712801294173877,No,No,-0.24387681983579768
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9498751726479275,3.5244349991701993,No,No,-0.4254401734777282
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9626471524567486,4.152953828608792,Yes,No,0.19030667615204377
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.003465610004589,3.64978172722654,No,No,-0.3536838827780495
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.012574365519747,4.1589333625327525,No,No,0.1463589970130057
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.013734809622898,4.185430423226593,Yes,No,0.17169561360369467
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.003645523942345,3.881731458187724,No,No,-0.12191406575462116
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.004582120161689,4.079486137424399,No,No,0.07490401726271045
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9798498112767176,3.404213454328763,Yes,Yes,-0.5756363569479546
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.063724529207296,3.6594663929764284,Yes,No,-0.4042581362308679
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.023542597700193,3.939134056886934,Yes,No,-0.08440854081325933
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.02369928778062,4.289751246717069,No,No,0.2660519589364485
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.049080251715371,4.3085131979453966,No,No,0.25943294623002533
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0090591393111366,3.6822988662596776,Yes,No,-0.32676027305145894
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.970909209849371,3.996106071989629,No,No,0.02519686214025807
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.001913293397853,3.5072460588055696,No,No,-0.4946672345922831
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.003136561777964,3.6505562304531103,Yes,No,-0.3525803313248539
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9973214877692262,3.6655096780929366,No,No,-0.33181180967628965
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.965966473638547,3.526849616426952,No,No,-0.4391168572115949
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9227539215477076,4.062915136049867,Yes,Yes,0.14016121450215913
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.98815382653295,4.2969407307127145,Yes,No,0.3087869041797644
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.989684288252763,3.468276810156374,Yes,No,-0.5214074780963891
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9677292746873,3.2078451529872147,No,No,-0.7598841217000851
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.015241622743155,3.934095886541622,No,No,-0.08114573620153331
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9479590471404964,3.8366028972952755,Yes,No,-0.11135614984522091
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9838347129277873,4.3608563147472745,No,No,0.3770216018194872
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.049435805336601,3.7478069817781448,No,No,-0.3016288235584561
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.008340397844008,3.5956001977699485,Yes,No,-0.4127402000740594
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9524155773786394,3.8348282026810696,No,No,-0.11758737469756975
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9960183528806508,3.610897361879937,No,No,-0.3851209910007136
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.00114713835712,3.6364298953437455,Yes,Yes,-0.3647172430133745
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.981922641306992,3.501832214641781,Yes,No,-0.48009042666521085
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.97282100020734,4.0198292747313165,Yes,No,0.04700827452397638
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.037325246760903,4.289289840828824,No,No,0.25196459406792027
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.989435335069898,3.9485274540317805,No,No,-0.04090788103811738
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.054336426945028,3.700543346566324,Yes,No,-0.3537930803787037
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.00778701216555,3.437565380090378,No,No,-0.5702216320751718
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.965804653157416,3.9760629550104345,No,No,0.010258301853018459
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.960385531027456,3.3839259890844153,Yes,No,-0.5764595419430405
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9624503668532656,3.4992920187076155,No,No,-0.46315834814565005
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9772293707185202,3.3945250737681136,No,No,-0.5827042969504066
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.98621581883379,3.815555472400135,Yes,Yes,-0.17066034643365535
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.040222034031966,4.040479020743208,Yes,No,0.00025698671124274597
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9612479006268426,4.058745942253098,Yes,No,0.0974980416262552
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.022336153337474,4.224837345610739,No,No,0.20250119227326469
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.951629461821352,3.722082889251297,No,No,-0.22954657257005495
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9757589850299424,3.7313890304962642,Yes,No,-0.24436995453367816
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.046878046213872,3.1347851836539653,No,No,-0.912092862559907
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9871735737980494,4.0298112578873875,No,No,0.0426376840893381
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.001628939554408,4.0801260838215025,Yes,No,0.07849714426709475
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.96372432680429,3.719706930635274,No,No,-0.24401739616901574
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.036390132597587,3.744097256650278,No,No,-0.2922928759473091
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.005491206240676,3.380326919536411,Yes,Yes,-0.625164286704265
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9878058356188784,3.4080296447077973,Yes,No,-0.579776190911081
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.064743639281556,3.498274035658911,Yes,No,-0.5664696036226449
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.99622129734623,4.02506461996324,No,No,0.02884332261701017
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.0191402818958855,3.833640290989328,No,No,-0.18549999090655733
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.980416471806709,3.823962353153362,Yes,No,-0.15645411865334724
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.054562831539462,3.8678095984065424,No,No,-0.18675323313291958
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9578192642462904,3.998610853602569,No,No,0.04079158935627847
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.968009831190424,3.4156442461534016,Yes,No,-0.5523655850370224
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,4.0165289559257324,4.18353228016046,No,No,0.1670033242347273
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.035018146578783,3.8082646608033106,No,No,-0.22675348577547227
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.012925841752049,3.575511912350545,Yes,Yes,-0.4374139294015036
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.015326186936469,3.657791442696557,Yes,No,-0.3575347442399117
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.987160126519023,3.797441866436075,Yes,No,-0.18971826008294812
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.015482944195908,3.3324306198047657,No,No,-0.6830523243911419
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9759150679495336,3.7418543425363073,No,No,-0.2340607254132263
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9630672089696803,3.433781129391718,Yes,No,-0.5292860795779624
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9629228713164784,4.053939007411484,No,No,0.09101613609500525
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.0229331543121996,3.58318722303709,No,No,-0.43974593127510975
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.0453577632143265,4.071474209206616,Yes,No,0.02611644599228935
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9926126292615187,3.5753049944122735,No,No,-0.41730763484924527
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.921722866176751,3.6822311604052107,No,No,-0.23949170577154044
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.987101731983178,4.016646516032044,Yes,Yes,0.02954478404886629
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.064473185379561,3.559140055513493,Yes,No,-0.5053331298660679
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.032690587990643,3.8636041880725918,Yes,No,-0.16908639991805163
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9878319303665704,3.739391240060255,No,No,-0.24844069030631521
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.9997478638264696,3.8899496895099803,No,No,-0.1097981743164893
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.994178402326394,3.613136053369,Yes,No,-0.3810423489573944
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.03151155095906,3.8150699622996678,No,No,-0.216441588659392
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,4.001615522981281,3.8365432288762857,No,No,-0.1650722941049949
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.076121314551512,3.764990686766544,Yes,No,-0.3111306277849675
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.9917196471855574,4.046910178682114,No,No,0.055190531496556616
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9781248451057976,3.7587314555196505,No,No,-0.21939338958614707
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.0188454190726794,3.7516821346658977,Yes,Yes,-0.2671632844067817
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.009410360657762,3.92634737740389,Yes,No,-0.08306298325387207
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.0090945240538,3.9790401274514333,Yes,No,-0.030054396602366307
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,4.021389340472997,3.4064872568555873,No,No,-0.6149020836174093
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.005428645801069,3.9735487060941157,No,No,-0.03187993970695313
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.975095548023618,3.4302419519700846,Yes,No,-0.5448535960535335
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9613546588905173,3.8952866684215834,No,No,-0.06606799046893386
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.946813012844867,3.892755960216239,No,No,-0.05405705262862792
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.9819247474740833,3.82527324189659,Yes,No,-0.1566515055774933
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.984647945644309,3.7331489580630013,No,No,-0.2514989875813076
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9767663442511196,4.357090044814206,No,No,0.3803237005630864
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9796758302203203,3.6779467314100787,Yes,Yes,-0.3017290988102417
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,4.012509282394636,4.226125697783733,Yes,No,0.21361641538909648
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.047321149753741,3.7475733723933984,Yes,No,-0.29974777736034275
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9925869614829024,4.4176938758252655,No,No,0.42510691434236314
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,4.0256871188620424,4.115441543452146,No,No,0.08975442459010363
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.025002105636162,4.1342516027769145,Yes,No,0.10924949714075272
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.006788131871564,4.151991355619497,No,No,0.14520322374793349
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9481948010455854,4.300669538181171,No,No,0.3524747371355854
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,4.000525067509637,3.6603952309838017,Yes,No,-0.34012983652583495
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.963782851648337,4.035767014953778,No,No,0.07198416330544077
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,3.9526599955921364,3.5680155627833123,No,No,-0.3846444328088241
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9960469448239837,3.8787529360158994,Yes,Yes,-0.11729400880808427
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9837901991923204,4.050135192915603,Yes,No,0.06634499372328229
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,3.9855872926335634,3.8898867194850215,Yes,No,-0.09570057314854186
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9584831712144855,3.8999270338478373,No,No,-0.05855613736664811
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.983951745667012,4.192467795338358,No,No,0.20851604967134563
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9982655421484528,3.5984249230781287,Yes,No,-0.3998406190703241
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,4.020832320004919,4.047464389010042,No,No,0.026632069005122716
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.999872088947087,3.479787967008127,No,No,-0.52008412193896
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.967553864464259,3.6439304378009543,Yes,No,-0.3236234266633047
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.966837466455538,3.581939347521705,No,No,-0.3848981189338332
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.058252886004929,3.5099063575669662,No,No,-0.5483465284379632
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.005591605708352,3.776006672217837,Yes,Yes,-0.22958493349051468
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9708927921890114,3.960050402115223,Yes,No,-0.010842390073788177
300level,19–21,Male,Single,Science,Statistics ,Yes,Good,Good,Good,Good,Good,Good,4.031216047065418,3.6736122786639624,Yes,No,-0.35760376840145547
300level,25–27,Male,Single,Science,Botany ,Yes,Good,Neutral,Neutral,Poor,Good,Neutral,3.9975374881576764,3.906522248708948,No,No,-0.09101523944872847
400level,22–24,Male,Single,Science,Geophysics ,No,Poor,Neutral,Neutral,Poor,Neutral,Poor,3.988770514168404,3.923103606077155,No,No,-0.06566690809124909
200level,16–18,Female,Married,Engineering,Civil Engineering,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.9733957418172365,3.6109851430211424,Yes,No,-0.36241059879609416
300level,25–27,Female,Single,Law,Law,No Skill,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,3.9087964113957976,3.9765346580670426,No,No,0.06773824667124506
200level,22–24,Female,Single,Management Science,accounting ,Yes,Neutral,Poor,Poor,Poor,Neutral,Poor,3.9891779957090185,4.009927428346633,No,No,0.02074943263761453
300level,22–24,Male,Single,Education,Educational foundations ,No,Neutral,Good,Neutral,Neutral,Neutral,Neutral,3.969346901274269,3.8843181976040504,Yes,No,-0.08502870367021842
300level,19–21,Male,Single,Science,Cell Biology and Genetics,Yes,Neutral,Good,Neutral,Neutral,Good,Good,3.976363409161226,3.609296551676221,No,No,-0.36706685748500467
500level.,25–27,Female,Single,Science,Marine  science,No,Good,Neutral,Neutral,Neutral,Good,Good,4.022303974940745,4.697645648821862,No,No,0.6753416738811167
200level,22–24,Female,Single,Education,Art and social sciences Education ,No,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.008848914180526,2.8729003363544887,Yes,Yes,-1.1359485778260376
400level,22–24,Female,Single,Management Science,Finance ,Yes,Neutral,Poor,Neutral,Poor,Good,Neutral,3.9787021444700774,3.738360188305103,Yes,No,-0.24034195616497422
